contest_id,jurisdiction,party,name_zh,name_en,file,licence,attribution,source_url,status
NAN-COUNCIL-1,南投縣,TPP,吳淳祐,,TPP-NAN-COUNCIL-1-E270FE39.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/photo_6a58204a19dde.jpg,已裁切為 avatar
NTP-COUNCIL-1,新北市,DPP,鄭宇恩,,DPP-NTP-COUNCIL-1-650C6C21.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/鄭宇思.jpg,已裁切為 avatar
NTP-COUNCIL-10,新北市,DPP,林裔綺,,DPP-NTP-COUNCIL-10-FAFE0464.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2022/12/30/58林裔綺_065813.jpg,已裁切為 avatar
NTP-COUNCIL-11,新北市,DPP,張錦豪,,DPP-NTP-COUNCIL-11-FB3006AC.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2022/12/30/61張錦豪_070225.jpg,已裁切為 avatar
NTP-COUNCIL-11,新北市,TPP,陳語倢,,TPP-DPP-NTP-COUNCIL-11-FB3006AC.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_161.png,已裁切為 avatar
NTP-COUNCIL-12,新北市,DPP,蘇錦雄paylang‧caya,,DPP-NTP-COUNCIL-12-07FDBBBF.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2021/12/29/蘇錦雄照片_144638.jpg,已裁切為 avatar
NTP-COUNCIL-2,新北市,DPP,李宇翔,,DPP-NTP-COUNCIL-2-3D09437F.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2023/01/04/9李宇翔_111300.jpg,已裁切為 avatar
NTP-COUNCIL-3,新北市,GPT,甘崇緯,,GPT-NTP-COUNCIL-3-83B902EB.webp,政黨／候選人提供,台灣前進陣線,https://taiwangogo.tw/assets/faces/hero/kan-chung-wei.webp,已裁切為 avatar
NTP-COUNCIL-3,新北市,DPP,林秉宥,,DPP-NTP-COUNCIL-3-E7097839.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2022/12/13/林秉宥_065723.jpg,已裁切為 avatar
NTP-COUNCIL-3,新北市,DPP,翁震州,,DPP-NTP-COUNCIL-3-51995970.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2022/12/13/翁震州_070505.jpg,已裁切為 avatar
NTP-COUNCIL-3,新北市,TPP,陳世軒,,TPP-NTP-COUNCIL-3-14ADAC80.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_196.png,已裁切為 avatar
NTP-COUNCIL-4,新北市,DPP,彭佳芸,,DPP-NTP-COUNCIL-4-D6DA1422.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/N2018121416834.jpg,已裁切為 avatar
NTP-COUNCIL-4,新北市,DPP,李余典,,DPP-NTP-COUNCIL-4-16F48832.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/TTCC1437.jpg,已裁切為 avatar
NTP-COUNCIL-4,新北市,DPP,顏蔚慈,,DPP-NTP-COUNCIL-4-EF069A87.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2022/12/13/顏蔚慈_084607.jpg,已裁切為 avatar
NTP-COUNCIL-4,新北市,DPP,李倩萍,,DPP-NTP-COUNCIL-4-F0CB9C72.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/李倩萍.jpg,已裁切為 avatar
NTP-COUNCIL-4,新北市,DPP,邱婷蔚,,DPP-NTP-COUNCIL-4-EB21328F.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2022/12/21/邱婷蔚_041504.jpg,已裁切為 avatar
NTP-COUNCIL-4,新北市,TPP,陳彥廷,,TPP-NTP-COUNCIL-4-CE674668.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_198.png,已裁切為 avatar
NTP-COUNCIL-5,新北市,DPP,戴瑋姍,,DPP-NTP-COUNCIL-5-43A39C27.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/戴瑋姍.jpg,已裁切為 avatar
NTP-COUNCIL-5,新北市,DPP,山田摩衣,,DPP-NTP-COUNCIL-5-66729CEE.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2023/01/03/山田摩衣-1_100157.jpg,已裁切為 avatar
NTP-COUNCIL-5,新北市,DPP,黃淑君,,DPP-NTP-COUNCIL-5-0E8F0063.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2023/01/04/32黃淑君_111926.jpg,已裁切為 avatar
NTP-COUNCIL-5,新北市,TPP,林子宇,,TPP-NTP-COUNCIL-5-8889E1FB.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_195.png,已裁切為 avatar
NTP-COUNCIL-6,新北市,DPP,張維倩,,DPP-NTP-COUNCIL-6-6CC06544.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2022/07/28/張維倩_162543.jpg,已裁切為 avatar
NTP-COUNCIL-6,新北市,DPP,張嘉玲,,DPP-NTP-COUNCIL-6-EB49C559.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2022/12/29/張嘉玲-1_074637.jpg,已裁切為 avatar
NTP-COUNCIL-6,新北市,TPP,陳怡君,,TPP-NTP-COUNCIL-6-79E808AA.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_197.png,已裁切為 avatar
NTP-COUNCIL-7,新北市,DPP,許昭興,,DPP-NTP-COUNCIL-7-B703B32D.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2024/06/25/3許昭興_154116.jpg,已裁切為 avatar
NTP-COUNCIL-8,新北市,DPP,卓冠廷,,DPP-NTP-COUNCIL-8-065D8DC2.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2022/12/26/卓冠廷-1_085017.jpg,已裁切為 avatar
NTP-COUNCIL-8,新北市,DPP,彭一書,,DPP-NTP-COUNCIL-8-BC203299.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2023/08/11/彭一書-1_112559.jpg,已裁切為 avatar
NTP-COUNCIL-8,新北市,DPP,廖宜琨,,DPP-NTP-COUNCIL-8-E8A6FC38.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/N20181210164947.jpg,已裁切為 avatar
NTP-COUNCIL-8,新北市,TPP,吳亞倫,,TPP-NTP-COUNCIL-8-71A90A7D.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_194.png,已裁切為 avatar
NTP-COUNCIL-9,新北市,GPT,張佑輔,,GPT-NTP-COUNCIL-9-B762E643.webp,政黨／候選人提供,台灣前進陣線,https://taiwangogo.tw/assets/faces/hero/chang-yu-fu.webp,已裁切為 avatar
NTP-COUNCIL-9,新北市,DPP,陳乃瑜,,DPP-NTP-COUNCIL-9-C81692B1.webp,政府網站公開照片,新北市議會,https://www.ntp.gov.tw/upload/Z_Councilor/2023/02/14/54陳乃瑜-1_091143.jpg,已裁切為 avatar
NTP-COUNCIL-9,新北市,TPP,邸聖德,,TPP-NTP-COUNCIL-9-1B020145.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/photo_6a606dc43ed89.jpg,已裁切為 avatar
PEN-COUNCIL-1,澎湖縣,TPP,莊國輝,,TPP-PEN-COUNCIL-1-67D03ACE.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_215.png,已裁切為 avatar
PIF-COUNCIL-1,屏東縣,TPP,林育先,,TPP-PIF-COUNCIL-1-894E5E13.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_181.png,已裁切為 avatar
TAO-COUNCIL-1,桃園市,DPP,黃瓊慧,,DPP-TAO-COUNCIL-1-7F2CCD81.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a638058377786094243%e6%a1%83%e5%9c%92%e5%8d%803%e9%bb%83%e7%93%8a%e6%85%a7.png,已裁切為 avatar
TAO-COUNCIL-1,桃園市,DPP,黃家齊,,DPP-TAO-COUNCIL-1-1D18BB9B.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a636803163254775246%e6%a1%83%e5%9c%92%e5%8d%8012%e9%bb%83%e5%ae%b6%e9%bd%8a.png,已裁切為 avatar
TAO-COUNCIL-1,桃園市,DPP,李光達,,DPP-TAO-COUNCIL-1-C2D469B0.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a636810021469163662%e6%9d%8e%e5%85%89%e9%81%94.jpg,已裁切為 avatar
TAO-COUNCIL-1,桃園市,DPP,余信憲,,DPP-TAO-COUNCIL-1-52568B7F.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a636803161725816560%e4%bd%99%e4%bf%a1%e6%86%b2.jpg,已裁切為 avatar
TAO-COUNCIL-1,桃園市,TPP,徐千晴,,TPP-TAO-COUNCIL-1-E5AD9435.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_186.png,已裁切為 avatar
TAO-COUNCIL-10,桃園市,DPP,張肇良,,DPP-TAO-COUNCIL-10-4A900717.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a638058388197565284%e9%be%8d%e6%bd%ad%e5%8d%801%e5%bc%b5%e8%82%87%e8%89%af.png,已裁切為 avatar
TAO-COUNCIL-11,桃園市,DPP,陳睿生,,DPP-TAO-COUNCIL-11-6E038AF0.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a638058388681543822%e6%96%b0%e5%b1%8b%e5%8d%80%20%e9%99%b3%e7%9d%bf%e7%94%9f.jpeg,已裁切為 avatar
TAO-COUNCIL-13,桃園市,DPP,林志強,,DPP-TAO-COUNCIL-13-92986714.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a636810023007638364%e6%9e%97%e5%bf%97%e5%bc%b7.jpg,已裁切為 avatar
TAO-COUNCIL-2,桃園市,DPP,陳雅倫,,DPP-TAO-COUNCIL-2-8B08C06A.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a636803163427779550%e9%99%b3%e9%9b%85%e5%80%ab.jpg,已裁切為 avatar
TAO-COUNCIL-2,桃園市,DPP,李宗豪,,DPP-TAO-COUNCIL-2-288FA6FF.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/2026080712354019427.jpg,已裁切為 avatar
TAO-COUNCIL-2,桃園市,TPP,周曉芸,,TPP-TAO-COUNCIL-2-2FFFD361.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_237.png,已裁切為 avatar
TAO-COUNCIL-3,桃園市,DPP,許家睿,,DPP-TAO-COUNCIL-3-E7039072.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a638058381133252730%e5%85%ab%e5%be%b7%e5%8d%805%e8%a8%b1%e5%ae%b6%e7%9d%bf.jpg,已裁切為 avatar
TAO-COUNCIL-3,桃園市,DPP,呂林小鳳,,DPP-TAO-COUNCIL-3-768A629E.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a638058380422934373%e5%85%ab%e5%be%b7%e5%8d%801%e5%91%82%e6%9e%97%e5%b0%8f%e9%b3%b3.jpg,已裁切為 avatar
TAO-COUNCIL-3,桃園市,TPP,林晏良,,TPP-TAO-COUNCIL-3-53855062.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_185.png,已裁切為 avatar
TAO-COUNCIL-4,桃園市,DPP,許清順,,DPP-TAO-COUNCIL-4-BF0AA82B.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/upload/102/2025072416134158686.jpg,已裁切為 avatar
TAO-COUNCIL-5,桃園市,DPP,游吾和,,DPP-TAO-COUNCIL-5-5BACFFF4.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a635533167621896723%e6%b8%b8%e5%90%be%e5%92%8c.jpg,已裁切為 avatar
TAO-COUNCIL-6,桃園市,DPP,陳治文,,DPP-TAO-COUNCIL-6-4743A703.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a634641658072119151%e9%99%b3%e6%b2%bb%e6%96%87%e8%ad%b0%e5%93%a1.jpg,已裁切為 avatar
TAO-COUNCIL-7,桃園市,DPP,彭俊豪,,DPP-TAO-COUNCIL-7-84F3809C.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a636810033822357359%e5%bd%ad%e4%bf%8a%e8%b1%aaS.jpg,已裁切為 avatar
TAO-COUNCIL-7,桃園市,DPP,魏筠,,DPP-TAO-COUNCIL-7-0D4A0006.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a638058384845115010%e4%b8%ad%e5%a3%a2%e5%8d%803%e9%ad%8f%e7%ad%a0.jpg,已裁切為 avatar
TAO-COUNCIL-7,桃園市,DPP,張曉昀,,DPP-TAO-COUNCIL-7-6309F4E6.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a638058385687533412%e4%b8%ad%e5%a3%a2%e5%8d%809%e5%bc%b5%e6%9b%89%e6%98%80.jpeg,已裁切為 avatar
TAO-COUNCIL-7,桃園市,DPP,黃崇真,,DPP-TAO-COUNCIL-7-F3001115.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a638073846236932142%e4%b8%ad%e5%a3%a2%e5%8d%8010%e9%bb%83%e5%b4%87%e7%9c%9f.jpg,已裁切為 avatar
TAO-COUNCIL-8,桃園市,DPP,劉仁照,,DPP-TAO-COUNCIL-8-CDB2067A.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a638073846759845060%e5%b9%b3%e9%8e%ae%e5%8d%804%e5%8a%89%e4%bb%81%e7%85%a7.png,已裁切為 avatar
TAO-COUNCIL-8,桃園市,DPP,王珮毓,,DPP-TAO-COUNCIL-8-7D1D0E8B.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a638058387100023304%e5%b9%b3%e9%8e%ae%e5%8d%803%e7%8e%8b%e4%bd%a9%e6%af%93.jpg,已裁切為 avatar
TAO-COUNCIL-8,桃園市,TPP,吳正吉,,TPP-TAO-COUNCIL-8-3C3DA6C5.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_183.png,已裁切為 avatar
TAO-COUNCIL-9,桃園市,DPP,鄭淑方,,DPP-TAO-COUNCIL-9-AF79B5E5.webp,政府網站公開照片,桃園市議會,https://www.tycc.gov.tw/tc/file/person/app/a636807211344031938%e9%84%ad%e6%b7%91%e6%96%b9.jpg,已裁切為 avatar
TNN-COUNCIL-1,臺南市,DPP,李宗翰,,DPP-TNN-COUNCIL-1-AB3A3A2E.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/2EA7C45E-0A30-47A1-B6E8-903F9106F680/李宗翰.jpg,已裁切為 avatar
TNN-COUNCIL-1,臺南市,DPP,王宣貿,,DPP-TNN-COUNCIL-1-30B71C06.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/2EA7C45E-0A30-47A1-B6E8-903F9106F680/王宣貿.jpg,已裁切為 avatar
TNN-COUNCIL-1,臺南市,DPP,沈家鳳,,DPP-TNN-COUNCIL-1-958E84AC.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/2EA7C45E-0A30-47A1-B6E8-903F9106F680/沈家鳳.jpg,已裁切為 avatar
TNN-COUNCIL-1,臺南市,TPP,陳詩薇,,TPP-TNN-COUNCIL-1-FAA4ED42.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_176.png,已裁切為 avatar
TNN-COUNCIL-10,臺南市,DPP,蔡筱薇,,DPP-TNN-COUNCIL-10-926EFAE5.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/B9A563CB-864A-40B8-9BAF-CD77404D2161/蔡筱薇.jpg,已裁切為 avatar
TNN-COUNCIL-10,臺南市,IND,陳進男,,IND-TNN-COUNCIL-10-2ABDE05D.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/photo_6a162138071e4.jpg,已裁切為 avatar
TNN-COUNCIL-11,臺南市,DPP,陳皇宇,,DPP-TNN-COUNCIL-11-0FF9C34C.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/CE4A0D3B-E8AF-4EB2-979A-2542DC560C18/陳皇宇.jpg,已裁切為 avatar
TNN-COUNCIL-11,臺南市,DPP,郭鴻儀,,DPP-TNN-COUNCIL-11-FBB64B44.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/CE4A0D3B-E8AF-4EB2-979A-2542DC560C18/郭鴻儀.jpg,已裁切為 avatar
TNN-COUNCIL-11,臺南市,DPP,鄭佳欣,,DPP-TNN-COUNCIL-11-8DF0690A.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/CE4A0D3B-E8AF-4EB2-979A-2542DC560C18/鄭佳欣.jpg,已裁切為 avatar
TNN-COUNCIL-11,臺南市,IND,郭如芳,,IND-TNN-COUNCIL-11-8B734EC2.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/photo_6a1621a5177cf.jpg,已裁切為 avatar
TNN-COUNCIL-2,臺南市,DPP,蔡蘇秋金,,DPP-TNN-COUNCIL-2-EA3576E0.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/7D86624A-5FF3-4E34-B1D6-3899EEA0E90D/97446301-C0F9-4D46-ACC9-18276EF976E5.jpg,已裁切為 avatar
TNN-COUNCIL-2,臺南市,DPP,蔡秋蘭,,DPP-TNN-COUNCIL-2-5B386583.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/7D86624A-5FF3-4E34-B1D6-3899EEA0E90D/蔡秋蘭.jpg,已裁切為 avatar
TNN-COUNCIL-2,臺南市,DPP,謝舒凡,,DPP-TNN-COUNCIL-2-B3D1C41B.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/7D86624A-5FF3-4E34-B1D6-3899EEA0E90D/謝舒凡.jpg,已裁切為 avatar
TNN-COUNCIL-3,臺南市,DPP,陳秋宏,,DPP-TNN-COUNCIL-3-393C1065.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/ECECDC5D-54AC-41D9-9C64-C7B6C971C673/陳秋宏.jpg,已裁切為 avatar
TNN-COUNCIL-3,臺南市,DPP,吳通龍,,DPP-TNN-COUNCIL-3-1CEF5D2C.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/ECECDC5D-54AC-41D9-9C64-C7B6C971C673/吳通龍.jpg,已裁切為 avatar
TNN-COUNCIL-5,臺南市,DPP,陳碧玉,,DPP-TNN-COUNCIL-5-107F61EC.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/11EA1727-57A4-4D44-9A91-51298F0F909E/陳碧玉.jpg,已裁切為 avatar
TNN-COUNCIL-5,臺南市,DPP,林志展,,DPP-TNN-COUNCIL-5-BB11E3B1.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/11EA1727-57A4-4D44-9A91-51298F0F909E/林志展.jpg,已裁切為 avatar
TNN-COUNCIL-5,臺南市,DPP,余枳青,,DPP-TNN-COUNCIL-5-D39A88EB.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/11EA1727-57A4-4D44-9A91-51298F0F909E/余柷青.jpg,已裁切為 avatar
TNN-COUNCIL-5,臺南市,DPP,李偉智,,DPP-TNN-COUNCIL-5-A1CD8228.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/11EA1727-57A4-4D44-9A91-51298F0F909E/李偉智.png,已裁切為 avatar
TNN-COUNCIL-6,臺南市,DPP,蔡麗青,,DPP-TNN-COUNCIL-6-D219A9D8.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/28D59728-B4F9-4F47-89E1-E08A4B2AEDE7/蔡麗青.jpg,已裁切為 avatar
TNN-COUNCIL-7,臺南市,DPP,黃肇輝,,DPP-TNN-COUNCIL-7-9C1BF4F0.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/775CE00E-4BA7-40AA-A45E-EA973CFB28BA/黃肇輝.jpg,已裁切為 avatar
TNN-COUNCIL-7,臺南市,DPP,陳秋萍,,DPP-TNN-COUNCIL-7-3177F96A.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/775CE00E-4BA7-40AA-A45E-EA973CFB28BA/陳秋萍.jpg,已裁切為 avatar
TNN-COUNCIL-7,臺南市,DPP,朱正軒,,DPP-TNN-COUNCIL-7-56A30565.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/775CE00E-4BA7-40AA-A45E-EA973CFB28BA/朱正軒.jpg,已裁切為 avatar
TNN-COUNCIL-7,臺南市,TPP,林乃立,,TPP-TNN-COUNCIL-7-4DC9274D.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_175.png,已裁切為 avatar
TNN-COUNCIL-7,臺南市,TSP,吳依潔,,TSP-TNN-COUNCIL-7-6AAE83CA.webp,政黨／候選人提供,台灣前進陣線,https://taiwangogo.tw/assets/faces/hero/wu-yi-chieh.webp,已裁切為 avatar
TNN-COUNCIL-8,臺南市,DPP,邱莉莉,,DPP-TNN-COUNCIL-8-0C295AF5.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/E9E12C20-847F-4FAB-B514-09D7D1F18CF6/邱莉莉.jpg,已裁切為 avatar
TNN-COUNCIL-8,臺南市,DPP,周嘉韋,,DPP-TNN-COUNCIL-8-89DFBD06.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/E9E12C20-847F-4FAB-B514-09D7D1F18CF6/周嘉韋.jpg,已裁切為 avatar
TNN-COUNCIL-8,臺南市,TPP,江明宗,,TPP-TNN-COUNCIL-8-AC69C041.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_174.png,已裁切為 avatar
TNN-COUNCIL-9,臺南市,DPP,林依婷,,DPP-TNN-COUNCIL-9-3F3B49B1.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/F28D4D0E-6FBA-47C6-A39D-09985BCE9138/S__181076148.jpg,已裁切為 avatar
TNN-COUNCIL-9,臺南市,DPP,李啓維,,DPP-TNN-COUNCIL-9-7DCBD99B.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/F28D4D0E-6FBA-47C6-A39D-09985BCE9138/李啟維.jpg,已裁切為 avatar
TNN-COUNCIL-9,臺南市,DPP,周麗津,,DPP-TNN-COUNCIL-9-21DD8732.webp,政府網站公開照片,臺南市議會,https://www.tncc.gov.tw/warehouse/F28D4D0E-6FBA-47C6-A39D-09985BCE9138/周麗津.jpg,已裁切為 avatar
TNN-COUNCIL-9,臺南市,TPP,蕭漍華,,TPP-TNN-COUNCIL-9-0299447F.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_177.png,已裁切為 avatar
TPE-COUNCIL-1,臺北市,DPP,林世宗,,DPP-TPE-COUNCIL-1-DC3C8816.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2558/07387938-1899-4fcb-a883-ac03d9e581dd.jpg,已裁切為 avatar
TPE-COUNCIL-1,臺北市,DPP,陳賢蔚,,DPP-TPE-COUNCIL-1-008C6575.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2555/e382ffae-7efb-48c2-b548-a611e29628f0.jpg,已裁切為 avatar
TPE-COUNCIL-1,臺北市,DPP,鍾佩玲,,DPP-TPE-COUNCIL-1-6BAE7187.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2550/d79f0a88-a025-47a2-ac4c-c5c6a2a6293f.jpg,已裁切為 avatar
TPE-COUNCIL-1,臺北市,DPP,陳慈慧,,DPP-TPE-COUNCIL-1-33B26AD8.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2557/a336a76e-d64b-4791-9a5d-d719a8d1a894.jpg,已裁切為 avatar
TPE-COUNCIL-1,臺北市,DPP,林延鳳,,DPP-TPE-COUNCIL-1-136AF3A1.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2548/e86342a8-8ed1-4ace-9221-d817c65062b7.jpg,已裁切為 avatar
TPE-COUNCIL-1,臺北市,TPP,黃瀞瑩,,TPP-TPE-COUNCIL-1-D121E310.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_173.png,已裁切為 avatar
TPE-COUNCIL-2,臺北市,DPP,王孝維,,DPP-TPE-COUNCIL-2-F18388A5.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2568/a2c5665f-1ee2-4581-920e-a5a44d0859dd.jpg,已裁切為 avatar
TPE-COUNCIL-2,臺北市,DPP,何孟樺,,DPP-TPE-COUNCIL-2-DF497F45.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2566/b75551df-4503-4d3f-800d-355f961de0bb.jpg,已裁切為 avatar
TPE-COUNCIL-2,臺北市,TPP,陳宥丞,,TPP-TPE-COUNCIL-2-D595E4C1.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_172.png,已裁切為 avatar
TPE-COUNCIL-2,臺北市,TSP,吳欣岱,,TSP-TPE-COUNCIL-2-F5B63255.webp,政黨／候選人提供,台灣前進陣線,https://taiwangogo.tw/assets/faces/hero/wu-hsin-tai.webp,已裁切為 avatar
TPE-COUNCIL-3,臺北市,DPP,許淑華,,DPP-TPE-COUNCIL-3-AF842374.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2576/ed34c9e2-ba87-45a4-8e46-b93fff478f50.jpg,已裁切為 avatar
TPE-COUNCIL-3,臺北市,DPP,洪健益,,DPP-TPE-COUNCIL-3-C96CD4DB.webp,政府網站公開照片,臺北市議會,https://ws.tcc.gov.tw/001/Upload/OldFile/Councilor/2582/b0ee6d53-c6b4-44f3-8876-d8f142976f90.jpg,已裁切為 avatar
